Date/Time,Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly),Heating:Electricity [J](Hourly),Heating:Gas [J](Hourly),Cooling:Electricity [J](Hourly),HVACFan:Fans:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),Fans:Electricity [J](Hourly),General:InteriorLights:Electricity [J](Hourly),General:ExteriorLights:Electricity [J](Hourly),Appl:InteriorEquipment:Electricity [J](Hourly),Misc:InteriorEquipment:Electricity [J](Hourly) 
 01/08  16:00:00,1.39923894,4.490561268,0,3.607144309,0,0.127366172,0.127366172,0.127366172,0.269933141,0.061510312,0.411726406,0.505302909
 01/08  17:00:00,1.802619174,5.351232055,0,4.364892658,0,0.154134326,0.154134326,0.154134326,0.453487652,0.103337309,0.470575106,0.59768478
 01/08  18:00:00,2.578326188,7.319747722,0,6.133872477,0,0.216665345,0.216665345,0.216665345,0.842191296,0.191912154,0.578065906,0.726091487
 01/08  19:00:00,3.118379993,7.491804798,0,6.113658657,0,0.216005007,0.216005007,0.216005007,1.252489568,0.28540782,0.522761394,0.788316204
 01/08  20:00:00,3.122610954,7.912044974,0,6.493221823,0,0.229435642,0.229435642,0.229435642,1.328070821,0.30263071,0.425376441,0.813697339
 01/08  21:00:00,2.898352556,8.348792342,0,7.030783549,0,0.248450917,0.248450917,0.248450917,1.14451631,0.260803683,0.379510475,0.84167117
 01/08  22:00:00,2.656135045,8.851952381,0,7.673037871,0,0.271160566,0.271160566,0.271160566,0.960961802,0.218976687,0.359614732,0.822021259
 01/08  23:00:00,2.198265998,9.053759464,0,8.095305833,0,0.286089026,0.286089026,0.286089026,0.723420662,0.164847621,0.289154633,0.711354054
 01/08  24:00:00,1.740150229,9.122797913,0,8.40766457,0,0.297122617,0.297122617,0.297122617,0.496676902,0.113178952,0.191618322,0.618153437
 01/09  01:00:00,1.293313416,9.644611618,0,9.204699242,0,0.325252866,0.325252866,0.325252866,0.259135764,0.059049886,0.115167851,0.511307048
 01/09  02:00:00,1.132901197,10.3803712,0,10.04179682,0,0.354742978,0.354742978,0.354742978,0.151162507,0.03444578,0.098370824,0.470779108
 01/09  03:00:00,1.077945887,10.87571426,0,10.56488066,0,0.373197577,0.373197577,0.373197577,0.107973244,0.024604122,0.083450145,0.465320799
 01/09  04:00:00,1.07980436,11.36738548,0,11.04920913,0,0.39030353,0.39030353,0.39030353,0.107973244,0.024604122,0.074752636,0.458770829
 01/09  05:00:00,1.145910329,13.46390342,0,13.0679954,0,0.461646507,0.461646507,0.461646507,0.107973244,0.024604122,0.086845757,0.441440699
 01/09  06:00:00,1.194725903,13.32022994,0,12.5752651,0,0.444320278,0.444320278,0.444320278,0.107973244,0.024604122,0.101815918,0.492612342
 01/09  07:00:00,1.537330129,14.83193087,0,13.43570411,0,0.474759289,0.474759289,0.474759289,0.248338385,0.056589491,0.165077845,0.569165118
 01/09  08:00:00,2.007856638,14.67001522,0,13.09103721,0,0.462664326,0.462664326,0.462664326,0.507474149,0.115639378,0.256398204,0.604780581
 01/09  09:00:00,1.895040637,13.84986259,0,12.32187178,0,0.435528543,0.435528543,0.435528543,0.485879522,0.110718556,0.328206966,0.511307048
 01/09  10:00:00,1.625733431,14.46066388,0,13.07842297,0,0.4622606,0.4622606,0.4622606,0.248338385,0.056589491,0.399981311,0.435163645
 01/09  11:00:00,1.566211236,13.34429309,0,12.12903004,0,0.428735634,0.428735634,0.428735634,0.205149136,0.046747818,0.416780676,0.445397973
 01/09  12:00:00,1.536839138,11.8227745,0,10.75803004,0,0.380272611,0.380272611,0.380272611,0.205149136,0.046747818,0.435735142,0.445534431
 01/09  13:00:00,1.522940691,11.80895663,0,10.86257286,0,0.383977459,0.383977459,0.383977459,0.205149136,0.046747818,0.425637022,0.438029257
 01/09  14:00:00,1.4581188,10.59969344,0,9.722713198,0,0.343679585,0.343679585,0.343679585,0.205149136,0.046747818,0.385966199,0.453176063
 01/09  15:00:00,1.480349729,10.90161054,0,10.0925165,0,0.356745729,0.356745729,0.356745729,0.215946513,0.049208244,0.356355589,0.478693655
 01/09  16:00:00,1.592999441,11.12634149,0,10.30711411,0,0.364362141,0.364362141,0.364362141,0.269933141,0.061510312,0.368490937,0.505302909
 01/09  17:00:00,1.988936834,11.72295593,0,10.81427624,0,0.382356226,0.382356226,0.382356226,0.453487652,0.103337309,0.428670867,0.59768478
 01/09  18:00:00,2.739283886,12.93706235,0,11.84312131,0,0.418866961,0.418866961,0.418866961,0.842191296,0.191912154,0.536821988,0.726091487
 01/09  19:00:00,3.245226753,12.0845197,0,10.82388351,0,0.382880469,0.382880469,0.382880469,1.252489568,0.28540782,0.482732692,0.788316204
 01/09  20:00:00,3.225069288,11.79925352,0,10.5114688,0,0.37184619,0.37184619,0.37184619,1.328070821,0.30263071,0.385424228,0.813697339
 01/09  21:00:00,3.004134234,12.35552369,0,11.16270174,0,0.394897194,0.394897194,0.394897194,1.14451631,0.260803683,0.338845877,0.84167117
 01/09  22:00:00,2.737121199,12.20104017,0,11.12756892,0,0.393688053,0.393688053,0.393688053,0.960961802,0.218976687,0.318073398,0.822021259
 01/09  23:00:00,2.286099135,12.37694315,0,11.50152767,0,0.406930911,0.406930911,0.406930911,0.723420662,0.164847621,0.256145886,0.711354054
 01/09  24:00:00,1.84393001,12.50682245,0,11.8439751,0,0.419026383,0.419026383,0.419026383,0.496676902,0.113178952,0.173494336,0.618153437
 01/10  01:00:00,1.387213036,12.28676999,0,11.84844756,0,0.419152486,0.419152486,0.419152486,0.259135764,0.059049886,0.115167851,0.511307048
 01/10  02:00:00,1.225645458,12.98853427,0,12.65145149,0,0.447487239,0.447487239,0.447487239,0.151162507,0.03444578,0.098370824,0.470779108
 01/10  03:00:00,1.153416425,12.9956093,0,12.68614076,0,0.448668115,0.448668115,0.448668115,0.107973244,0.024604122,0.083450145,0.465320799
 01/10  04:00:00,1.126597554,12.67635519,0,12.3593111,0,0.437096724,0.437096724,0.437096724,0.107973244,0.024604122,0.074752636,0.458770829
 01/10  05:00:00,1.132358272,13.06696606,0,12.6712839,0,0.44809445,0.44809445,0.44809445,0.107973244,0.024604122,0.086845757,0.441440699
 01/10  06:00:00,1.180768258,12.91595062,0,12.17026332,0,0.430362634,0.430362634,0.430362634,0.107973244,0.024604122,0.101815918,0.492612342
 01/10  07:00:00,1.513715575,14.15687204,0,12.75853384,0,0.451144736,0.451144736,0.451144736,0.248338385,0.056589491,0.165077845,0.569165118
 01/10  08:00:00,2.001492028,14.48491606,0,12.90339427,0,0.456299717,0.456299717,0.456299717,0.507474149,0.115639378,0.256398204,0.604780581
 01/10  09:00:00,1.829992052,12.00747473,0,10.47674195,0,0.370479959,0.370479959,0.370479959,0.485879522,0.110718556,0.328206966,0.511307048
 01/10  10:00:00,1.486808562,10.53131296,0,9.145779473,0,0.32333573,0.32333573,0.32333573,0.248338385,0.056589491,0.399981311,0.435163645
 01/10  11:00:00,1.420216138,9.217526891,0,7.99887109,0,0.282740535,0.282740535,0.282740535,0.205149136,0.046747818,0.416780676,0.445397973
 01/10  12:00:00,1.363977738,6.937260372,0,5.86902912,0,0.207411212,0.207411212,0.207411212,0.205149136,0.046747818,0.435735142,0.445534431
 01/10  13:00:00,1.306436054,5.690402822,0,4.740025405,0,0.167472822,0.167472822,0.167472822,0.205149136,0.046747818,0.425637022,0.438029257
 01/10  14:00:00,1.274898903,5.422481059,0,4.541924291,0,0.160459688,0.160459688,0.160459688,0.205149136,0.046747818,0.385966199,0.453176063
 01/10  15:00:00,1.327477774,6.582537027,0,5.770463033,0,0.203873774,0.203873774,0.203873774,0.215946513,0.049208244,0.356355589,0.478693655
 01/10  16:00:00,1.437211745,6.725094293,0,5.902907551,0,0.208574445,0.208574445,0.208574445,0.269933141,0.061510312,0.368490937,0.505302909
 01/10  17:00:00,1.867140222,8.283928531,0,7.37267201,0,0.260559614,0.260559614,0.260559614,0.453487652,0.103337309,0.428670867,0.59768478
 01/10  18:00:00,2.632628769,9.92765758,0,8.831020112,0,0.312211844,0.312211844,0.312211844,0.842191296,0.191912154,0.536821988,0.726091487
 01/10  19:00:00,3.160069106,9.682965353,0,8.419511405,0,0.297722821,0.297722821,0.297722821,1.252489568,0.28540782,0.482732692,0.788316204
 01/10  20:00:00,3.164387353,10.0894129,0,8.798945626,0,0.311164255,0.311164255,0.311164255,1.328070821,0.30263071,0.385424228,0.813697339
 01/10  21:00:00,2.933994648,10.37757864,0,9.182388634,0,0.324757608,0.324757608,0.324757608,1.14451631,0.260803683,0.338845877,0.84167117
 01/10  22:00:00,2.718463638,11.67752261,0,10.60212844,0,0.375030492,0.375030492,0.375030492,0.960961802,0.218976687,0.318073398,0.822021259
 01/10  23:00:00,2.269130963,11.9004567,0,11.02359929,0,0.389962739,0.389962739,0.389962739,0.723420662,0.164847621,0.256145886,0.711354054
 01/10  24:00:00,1.816108861,11.72256313,0,11.0587996,0,0.391205235,0.391205235,0.391205235,0.496676902,0.113178952,0.173494336,0.618153437
 01/11  01:00:00,1.338802393,10.92096286,0,10.48155275,0,0.370741843,0.370741843,0.370741843,0.259135764,0.059049886,0.115167851,0.511307048
 01/11  02:00:00,1.17251387,11.48977847,0,11.15180072,0,0.394355652,0.394355652,0.394355652,0.151162507,0.03444578,0.098370824,0.470779108
 01/11  03:00:00,1.122156126,12.11414807,0,11.80400245,0,0.417407816,0.417407816,0.417407816,0.107973244,0.024604122,0.083450145,0.465320799
 01/11  04:00:00,1.109210468,12.18654538,0,11.86896649,0,0.419709638,0.419709638,0.419709638,0.107973244,0.024604122,0.074752636,0.458770829
 01/11  05:00:00,1.096941134,12.06656322,0,11.67037109,0,0.412677312,0.412677312,0.412677312,0.107973244,0.024604122,0.086845757,0.441440699
 01/11  06:00:00,1.166355145,12.50993676,0,11.76305046,0,0.41594952,0.41594952,0.41594952,0.107973244,0.024604122,0.101815918,0.492612342
 01/11  07:00:00,1.468130581,12.87056487,0,11.4699429,0,0.405559742,0.405559742,0.405559742,0.248338385,0.056589491,0.165077845,0.569165118
 01/11  08:00:00,1.971492171,13.64115296,0,12.05673535,0,0.426299859,0.426299859,0.426299859,0.507474149,0.115639378,0.256398204,0.604780581
 01/11  09:00:00,1.817780849,11.66596196,0,10.1327275,0,0.358268756,0.358268756,0.358268756,0.485879522,0.110718556,0.328206966,0.511307048
 01/11  10:00:00,1.50018673,10.91236234,0,9.524767687,0,0.336713899,0.336713899,0.336713899,0.248338385,0.056589491,0.399981311,0.435163645
 01/11  11:00:00,1.442225982,9.842702049,0,8.622243514,0,0.304750379,0.304750379,0.304750379,0.205149136,0.046747818,0.416780676,0.445397973
 01/11  12:00:00,1.41120837,8.275704548,0,7.206192097,0,0.254641844,0.254641844,0.254641844,0.205149136,0.046747818,0.435735142,0.445534431
 01/11  13:00:00,1.339474596,6.627482708,0,5.675763132,0,0.200511365,0.200511365,0.200511365,0.205149136,0.046747818,0.425637022,0.438029257
 01/11  14:00:00,1.343550658,7.367964174,0,6.486127994,0,0.229111443,0.229111443,0.229111443,0.205149136,0.046747818,0.385966199,0.453176063
 01/11  15:00:00,1.339869138,6.935457466,0,6.12212032,0,0.216265138,0.216265138,0.216265138,0.215946513,0.049208244,0.356355589,0.478693655
 01/11  16:00:00,1.437862731,6.746101459,0,5.922535567,0,0.209225431,0.209225431,0.209225431,0.269933141,0.061510312,0.368490937,0.505302909
 01/11  17:00:00,1.892923936,9.015134805,0,8.10264736,0,0.286343328,0.286343328,0.286343328,0.453487652,0.103337309,0.428670867,0.59768478
 01/11  18:00:00,2.668951706,10.95482688,0,9.857116422,0,0.348534781,0.348534781,0.348534781,0.842191296,0.191912154,0.536821988,0.726091487
 01/11  19:00:00,3.213889259,11.20256673,0,9.938289258,0,0.351542974,0.351542974,0.351542974,1.252489568,0.28540782,0.482732692,0.788316204
 01/11  20:00:00,3.278378476,13.30504666,0,12.01456062,0,0.425155377,0.425155377,0.425155377,1.328070821,0.30263071,0.385424228,0.813697339
 01/11  21:00:00,3.052530926,13.7200983,0,12.52482439,0,0.443293886,0.443293886,0.443293886,1.14451631,0.260803683,0.338845877,0.84167117
 01/11  22:00:00,2.810287506,14.26360959,0,13.18835195,0,0.46685436,0.46685436,0.46685436,0.960961802,0.218976687,0.318073398,0.822021259
 01/11  23:00:00,2.34032211,13.90247522,0,13.02590747,0,0.461153886,0.461153886,0.461153886,0.723420662,0.164847621,0.256145886,0.711354054
 01/11  24:00:00,1.934712218,15.06344339,0,14.40030337,0,0.509808592,0.509808592,0.509808592,0.496676902,0.113178952,0.173494336,0.618153437
 01/12  01:00:00,1.495556981,15.33671624,0,14.89908396,0,0.527496431,0.527496431,0.527496431,0.259135764,0.059049886,0.115167851,0.511307048
 01/12  02:00:00,1.343061424,16.29086072,0,15.95522791,0,0.564903205,0.564903205,0.564903205,0.151162507,0.03444578,0.098370824,0.470779108
 01/12  03:00:00,1.313814531,17.50773102,0,17.20029155,0,0.609066221,0.609066221,0.609066221,0.107973244,0.024604122,0.083450145,0.465320799
 01/12  04:00:00,1.336108141,18.57111025,0,18.25664437,0,0.646607311,0.646607311,0.646607311,0.107973244,0.024604122,0.074752636,0.458770829
 01/12  05:00:00,1.311524837,18.10196187,0,17.70882869,0,0.627261015,0.627261015,0.627261015,0.107973244,0.024604122,0.086845757,0.441440699
 01/12  06:00:00,1.374439335,18.36236091,0,17.61806471,0,0.624033711,0.624033711,0.624033711,0.107973244,0.024604122,0.101815918,0.492612342
 01/12  07:00:00,1.67446385,18.67373943,0,17.27469988,0,0.611893011,0.611893011,0.611893011,0.248338385,0.056589491,0.165077845,0.569165118
 01/12  08:00:00,2.183280385,19.59698745,0,18.01389576,0,0.638088073,0.638088073,0.638088073,0.507474149,0.115639378,0.256398204,0.604780581
 01/12  09:00:00,1.975875723,16.10896227,0,14.57680575,0,0.51636363,0.51636363,0.51636363,0.485879522,0.110718556,0.328206966,0.511307048
 01/12  10:00:00,1.596316185,13.60978467,0,12.22275959,0,0.432843354,0.432843354,0.432843354,0.248338385,0.056589491,0.399981311,0.435163645
 01/12  11:00:00,1.557297585,13.07611796,0,11.85689447,0,0.419821982,0.419821982,0.419821982,0.205149136,0.046747818,0.416780676,0.445397973
 01/12  12:00:00,1.549198857,12.15717999,0,11.08956147,0,0.39263233,0.39263233,0.39263233,0.205149136,0.046747818,0.435735142,0.445534431
 01/12  13:00:00,1.439221972,9.432410976,0,8.482657123,0,0.300258741,0.300258741,0.300258741,0.205149136,0.046747818,0.425637022,0.438029257
 01/12  14:00:00,1.400870598,8.973894029,0,8.093696892,0,0.286431383,0.286431383,0.286431383,0.205149136,0.046747818,0.385966199,0.453176063
 01/12  15:00:00,1.409871791,8.901421244,0,8.089433198,0,0.286267791,0.286267791,0.286267791,0.215946513,0.049208244,0.356355589,0.478693655
 01/12  16:00:00,1.531278683,9.374698335,0,8.552368254,0,0.302641383,0.302641383,0.302641383,0.269933141,0.061510312,0.368490937,0.505302909
 01/12  17:00:00,1.920447,9.781635759,0,8.869263382,0,0.313866392,0.313866392,0.313866392,0.453487652,0.103337309,0.428670867,0.59768478
 01/12  18:00:00,2.661111548,10.7245515,0,9.625665293,0,0.340694623,0.340694623,0.340694623,0.842191296,0.191912154,0.536821988,0.726091487
 01/12  19:00:00,3.165320907,9.825150626,0,8.558985012,0,0.302974623,0.302974623,0.302974623,1.252489568,0.28540782,0.482732692,0.788316204
 01/12  20:00:00,3.155260129,9.825792883,0,8.532333226,0,0.30203703,0.30203703,0.30203703,1.328070821,0.30263071,0.385424228,0.813697339
 01/12  21:00:00,2.931893214,10.31259241,0,9.114490472,0,0.322656174,0.322656174,0.322656174,1.14451631,0.260803683,0.338845877,0.84167117
 01/12  22:00:00,2.672784637,10.38170596,0,9.303474694,0,0.329351491,0.329351491,0.329351491,0.960961802,0.218976687,0.318073398,0.822021259
 01/12  23:00:00,2.239554426,11.05983247,0,10.18066658,0,0.360386202,0.360386202,0.360386202,0.723420662,0.164847621,0.256145886,0.711354054
 01/12  24:00:00,1.809949635,11.54319088,0,10.87776287,0,0.385046009,0.385046009,0.385046009,0.496676902,0.113178952,0.173494336,0.618153437
 01/13  01:00:00,1.389916144,12.35778907,0,11.91823143,0,0.421855594,0.421855594,0.421855594,0.259135764,0.059049886,0.115167851,0.511307048
 01/13  02:00:00,1.207296787,12.46178789,0,12.12427773,0,0.429138569,0.429138569,0.429138569,0.151162507,0.03444578,0.098370824,0.470779108
 01/13  03:00:00,1.140516997,12.62190238,0,12.31220051,0,0.435768687,0.435768687,0.435768687,0.107973244,0.024604122,0.083450145,0.465320799
 01/13  04:00:00,1.135509282,12.9187595,0,12.60151121,0,0.446008452,0.446008452,0.446008452,0.107973244,0.024604122,0.074752636,0.458770829
 01/13  05:00:00,1.126308413,12.88615278,0,12.49003768,0,0.442044591,0.442044591,0.442044591,0.107973244,0.024604122,0.086845757,0.441440699
 01/13  06:00:00,1.204705926,13.58473502,0,12.83692194,0,0.454300302,0.454300302,0.454300302,0.107973244,0.024604122,0.101815918,0.492612342
 01/13  07:00:00,1.546801088,15.08595646,0,13.68274495,0,0.484230249,0.484230249,0.484230249,0.248338385,0.056589491,0.165077845,0.569165118
 01/13  08:00:00,2.007329747,14.64357308,0,13.05655238,0,0.462137435,0.462137435,0.462137435,0.507474149,0.115639378,0.256398204,0.604780581
 01/13  09:00:00,1.857046291,12.76822847,0,11.23180813,0,0.397534197,0.397534197,0.397534197,0.485879522,0.110718556,0.328206966,0.511307048
 01/13  10:00:00,1.538641024,11.99229585,0,10.60187555,0,0.375168192,0.375168192,0.375168192,0.248338385,0.056589491,0.399981311,0.435163645
 01/13  11:00:00,1.508787653,11.71629143,0,10.49396304,0,0.371312051,0.371312051,0.371312051,0.205149136,0.046747818,0.416780676,0.445397973
 01/13  12:00:00,1.424574488,8.648070702,0,7.576510705,0,0.268007961,0.268007961,0.268007961,0.205149136,0.046747818,0.435735142,0.445534431
 01/13  13:00:00,1.387501734,7.981001649,0,7.028015397,0,0.248538503,0.248538503,0.248538503,0.205149136,0.046747818,0.425637022,0.438029257
 01/13  14:00:00,1.36192288,7.881609039,0,6.998776901,0,0.247483665,0.247483665,0.247483665,0.205149136,0.046747818,0.385966199,0.453176063
 01/13  15:00:00,1.327061269,6.569525466,0,5.754531353,0,0.203457269,0.203457269,0.203457269,0.215946513,0.049208244,0.356355589,0.478693655
 01/13  16:00:00,1.405498614,5.828519613,0,5.002905094,0,0.176861314,0.176861314,0.176861314,0.269933141,0.061510312,0.368490937,0.505302909
 01/13  17:00:00,1.853214278,7.890256756,0,6.975250713,0,0.24663367,0.24663367,0.24663367,0.453487652,0.103337309,0.428670867,0.59768478
 01/13  18:00:00,2.60337752,9.100754108,0,7.999626318,0,0.282960595,0.282960595,0.282960595,0.842191296,0.191912154,0.536821988,0.726091487
 01/13  19:00:00,3.124954949,8.691207547,0,7.422676094,0,0.262608665,0.262608665,0.262608665,1.252489568,0.28540782,0.482732692,0.788316204
 01/13  20:00:00,3.175871496,10.41240815,0,9.117448886,0,0.322648397,0.322648397,0.322648397,1.328070821,0.30263071,0.385424228,0.813697339
 01/13  21:00:00,2.972001593,11.44765766,0,10.24852334,0,0.362764553,0.362764553,0.362764553,1.14451631,0.260803683,0.338845877,0.84167117
 01/13  22:00:00,2.737014732,12.19642526,0,11.11752818,0,0.393581586,0.393581586,0.393581586,0.960961802,0.218976687,0.318073398,0.822021259
 01/13  23:00:00,2.281881908,12.25445062,0,11.37495657,0,0.402713684,0.402713684,0.402713684,0.723420662,0.164847621,0.256145886,0.711354054
 01/13  24:00:00,1.857182119,12.87566002,0,12.21023087,0,0.432278493,0.432278493,0.432278493,0.496676902,0.113178952,0.173494336,0.618153437
 01/14  01:00:00,1.438423552,13.52801349,0,13.06928799,0,0.462693705,0.462693705,0.462693705,0.259135764,0.059049886,0.122837148,0.511307048
 01/14  02:00:00,1.277514196,14.32164506,0,13.97439068,0,0.494751116,0.494751116,0.494751116,0.151162507,0.03444578,0.102975686,0.470779108
 01/14  03:00:00,1.194703344,14.06860416,0,13.75217598,0,0.48690859,0.48690859,0.48690859,0.107973244,0.024604122,0.08649659,0.465320799
 01/14  04:00:00,1.201540109,14.74190526,0,14.41727401,0,0.510446307,0.510446307,0.510446307,0.107973244,0.024604122,0.076345607,0.458770829
