Date/Time,Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),HVACFan:Fans:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),Fans:Electricity [J](Hourly),General:InteriorLights:Electricity [J](Hourly),General:ExteriorLights:Electricity [J](Hourly),Appl:InteriorEquipment:Electricity [J](Hourly),Misc:InteriorEquipment:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly) 
 07/21  01:00:00,1.77595228,0,0,0.882423319,0.200840023,1.083263343,0.200840023,0.123963453,0.026955193,0.115940257,0.347672323,0.057727711
 07/21  02:00:00,1.561027123,0,0,0.770396626,0.175349411,0.945746038,0.175349411,0.081217443,0.017660291,0.101721667,0.343641339,0.050610345
 07/21  03:00:00,1.44362347,0,0,0.684336309,0.155760555,0.840096864,0.155760555,0.081217443,0.017660291,0.092447905,0.338804159,0.052966807
 07/21  04:00:00,1.38251833,0,0,0.617688814,0.140590094,0.758278909,0.140590094,0.081217443,0.017660291,0.103114799,0.326005787,0.075811102
 07/21  05:00:00,1.513151322,0,0,0.593416047,0.135060981,0.728477029,0.135060981,0.08549205,0.018589782,0.116952615,0.363796257,0.179413589
 07/21  06:00:00,1.935319587,0,0,0.653805374,0.147604601,0.801409975,0.147604601,0.119688826,0.026025699,0.17639968,0.420330799,0.371034607
 07/21  07:00:00,2.328301676,0,0,0.73859782,0.164784465,0.903382285,0.164784465,0.196631694,0.042756502,0.263063509,0.446632966,0.41790472
 07/21  08:00:00,2.279063631,0,0,0.793156794,0.171937438,0.965094232,0.171937438,0.149611109,0.032532112,0.33417339,0.377602375,0.399620413
 07/21  09:00:00,2.179287887,0,0,0.804847202,0.174468071,0.979315273,0.174468071,0.081217443,0.017660291,0.405555154,0.321370156,0.35373957
 07/21  10:00:00,2.387417496,0,0,1.012056617,0.217308546,1.229365163,0.217308546,0.068393635,0.014871826,0.423445981,0.32892825,0.301982641
 07/21  11:00:00,2.34025897,0,0,0.995584909,0.213768019,1.209352928,0.213768019,0.068393635,0.014871826,0.440132551,0.329029024,0.258049005
 07/21  12:00:00,2.45937776,0,0,1.140239736,0.239590306,1.379830041,0.239590306,0.068393635,0.014871826,0.428776248,0.323486422,0.223589586
 07/21  13:00:00,2.492040854,0,0,1.203232895,0.252825986,1.456058882,0.252825986,0.068393635,0.014871826,0.392508875,0.334672401,0.205105234
 07/21  14:00:00,2.647714286,0,0,1.359682988,0.282239123,1.641922111,0.282239123,0.068393635,0.014871826,0.363292737,0.353517249,0.185286728
 07/21  15:00:00,2.795443524,0,0,1.456410669,0.302318936,1.758729604,0.302318936,0.068393635,0.014871826,0.371630164,0.373168293,0.188220001
 07/21  16:00:00,3.409598118,0,0,1.853273306,0.371963504,2.22523681,0.371963504,0.072668242,0.015801314,0.421630105,0.441392688,0.21243896
 07/21  17:00:00,3.977980328,0,0,2.112444019,0.423980424,2.536424443,0.423980424,0.08549205,0.018589782,0.513351759,0.536221574,0.26747072
 07/21  18:00:00,4.018888558,0,0,2.018824743,0.409542829,2.428367571,0.409542829,0.136787229,0.029743653,0.470646037,0.582174785,0.320739282
 07/21  19:00:00,3.882786192,0,0,1.839354843,0.381809173,2.221164017,0.381809173,0.260750786,0.056698823,0.390763022,0.600918858,0.332060686
 07/21  20:00:00,3.944120465,0,0,1.712728251,0.363485801,2.076214051,0.363485801,0.470206256,0.102243785,0.351399773,0.621577648,0.302048951
 07/21  21:00:00,3.947382972,0,0,1.55294396,0.340380113,1.893324073,0.340380113,0.679661726,0.14778877,0.333592181,0.607066108,0.265520114
 07/21  22:00:00,3.475590082,0,0,1.437786175,0.315149198,1.752935373,0.315149198,0.568522052,0.123622036,0.273606106,0.525337918,0.211136597
 07/21  23:00:00,2.742563214,0,0,1.177047771,0.26570576,1.442753532,0.26570576,0.393263388,0.085512982,0.191094126,0.456508876,0.153000311
 07/21  24:00:00,2.06604109,0,0,0.974585539,0.221780062,1.196365601,0.221780062,0.205180949,0.044615468,0.133175846,0.377602375,0.088670852
 07/22  01:00:00,1.734715221,0,0,0.841947818,0.191600792,1.03354861,0.191600792,0.123963453,0.026955193,0.120545118,0.347672323,0.061600524
 07/22  02:00:00,1.54574936,0,0,0.753795661,0.170168791,0.923964452,0.170168791,0.081217443,0.017660291,0.104768111,0.343641339,0.054067723
 07/22  03:00:00,1.369391953,0,0,0.618390856,0.142030001,0.760420858,0.142030001,0.081217443,0.017660291,0.094040877,0.338804159,0.056818325
 07/22  04:00:00,1.301462949,0,0,0.543132267,0.12474403,0.667876297,0.12474403,0.081217443,0.017660291,0.106231147,0.326005787,0.082041984
 07/22  05:00:00,1.410273086,0,0,0.491503901,0.1137152,0.605219102,0.1137152,0.08549205,0.018589782,0.12173209,0.363796257,0.195013806
 07/22  06:00:00,1.871151793,0,0,0.563471755,0.128219608,0.691691362,0.128219608,0.119688826,0.026025699,0.188796111,0.420330799,0.404188995
 07/22  07:00:00,2.373880245,0,0,0.725226889,0.160672736,0.885899625,0.160672736,0.196631694,0.042756502,0.287751764,0.446632966,0.456277693
 07/22  08:00:00,2.513709015,0,0,0.925316995,0.19868765,1.124004646,0.19868765,0.149611109,0.032532112,0.372016908,0.377602375,0.437511866
 07/22  09:00:00,2.750069629,0,0,1.213332882,0.251873807,1.465206688,0.251873807,0.081217443,0.017660291,0.458091389,0.321370156,0.386093662
 07/22  10:00:00,2.948075472,0,0,1.414719612,0.290660951,1.705380563,0.290660951,0.068393635,0.014871826,0.482848248,0.32892825,0.32722295
 07/22  11:00:00,3.0609656,0,0,1.541562142,0.309426303,1.850988445,0.309426303,0.068393635,0.014871826,0.501369436,0.329029024,0.275883233
 07/22  12:00:00,3.225445458,0,0,1.733333588,0.343436641,2.076770229,0.343436641,0.068393635,0.014871826,0.484555172,0.323486422,0.236938174
 07/22  13:00:00,3.474554453,0,0,1.988764231,0.388903977,2.377668208,0.388903977,0.068393635,0.014871826,0.443361579,0.334672401,0.215156803
 07/22  14:00:00,3.782088262,0,0,2.280804822,0.441103893,2.721908715,0.441103893,0.068393635,0.014871826,0.408939237,0.353517249,0.1940276
 07/22  15:00:00,4.228156917,0,0,2.635692622,0.502948189,3.138640811,0.502948189,0.068393635,0.014871826,0.414865632,0.373168293,0.197786719
 07/22  16:00:00,4.571510885,0,0,2.796874087,0.533732703,3.33060679,0.533732703,0.072668242,0.015801314,0.463534344,0.441392688,0.227077508
 07/22  17:00:00,5.010688384,0,0,2.938844682,0.568452848,3.50729753,0.568452848,0.08549205,0.018589782,0.554595677,0.536221574,0.288061771
 07/22  18:00:00,4.858885565,0,0,2.669109995,0.529009718,3.198119713,0.529009718,0.136787229,0.029743653,0.510674738,0.582174785,0.350955446
 07/22  19:00:00,4.450427345,0,0,2.246930144,0.466680699,2.713610843,0.466680699,0.260750786,0.056698823,0.430715235,0.600918858,0.3673028
 07/22  20:00:00,4.42651507,0,0,2.04921977,0.435207269,2.484427039,0.435207269,0.470206256,0.102243785,0.392064372,0.621577648,0.335565969
 07/22  21:00:00,4.28551118,0,0,1.769633335,0.39245696,2.162090295,0.39245696,0.679661726,0.14778877,0.375133514,0.607066108,0.293340767
 07/22  22:00:00,3.700563025,0,0,1.571127846,0.351549729,1.922677575,0.351549729,0.568522052,0.123622036,0.306614853,0.525337918,0.233358591
 07/22  23:00:00,3.014429528,0,0,1.374932485,0.307695648,1.682628133,0.307695648,0.393263388,0.085512982,0.209218112,0.456508876,0.166868037
 07/22  24:00:00,2.285305435,0,0,1.144529219,0.258753792,1.403283012,0.258753792,0.205180949,0.044615468,0.140845143,0.377602375,0.093348489
 07/23  01:00:00,1.879204474,0,0,0.959529319,0.218715937,1.178245256,0.218715937,0.123963453,0.026955193,0.120545118,0.347672323,0.061393131
 07/23  02:00:00,1.513768888,0,0,0.721835618,0.169880456,0.891716074,0.169880456,0.081217443,0.017660291,0.104768111,0.343641339,0.05433563
 07/23  03:00:00,1.386822457,0,0,0.630312682,0.147347253,0.777659935,0.147347253,0.081217443,0.017660291,0.094040877,0.338804159,0.057009752
 07/23  04:00:00,1.299442971,0,0,0.539556487,0.126126379,0.665682866,0.126126379,0.081217443,0.017660291,0.106231147,0.326005787,0.082215437
 07/23  05:00:00,1.414236162,0,0,0.493620824,0.115375217,0.60899604,0.115375217,0.08549205,0.018589782,0.12173209,0.363796257,0.195199943
 07/23  06:00:00,1.83142078,0,0,0.529989191,0.121906741,0.651895932,0.121906741,0.119688826,0.026025699,0.188796111,0.420330799,0.404253412
 07/23  07:00:00,2.385650249,0,0,0.734671371,0.162945546,0.897616916,0.162945546,0.196631694,0.042756502,0.287751764,0.446632966,0.456330405
 07/23  08:00:00,2.598798645,0,0,0.997413869,0.21186664,1.209280508,0.21186664,0.149611109,0.032532112,0.372016908,0.377602375,0.437325633
 07/23  09:00:00,2.744500439,0,0,1.211357409,0.249063809,1.460421218,0.249063809,0.081217443,0.017660291,0.458091389,0.321370156,0.385309943
 07/23  10:00:00,3.172333966,0,0,1.611434737,0.319490514,1.930925251,0.319490514,0.068393635,0.014871826,0.482848248,0.32892825,0.325936755
 07/23  11:00:00,3.418109145,0,0,1.855260341,0.354200746,2.209461088,0.354200746,0.068393635,0.014871826,0.501369436,0.329029024,0.274554135
 07/23  12:00:00,3.562597635,0,0,2.031825048,0.383565787,2.415390835,0.383565787,0.068393635,0.014871826,0.484555172,0.323486422,0.235469744
 07/23  13:00:00,3.819473692,0,0,2.291261131,0.432554217,2.723815348,0.432554217,0.068393635,0.014871826,0.443361579,0.334672401,0.213928903
 07/23  14:00:00,4.201900622,0,0,2.654368342,0.488711511,3.143079854,0.488711511,0.068393635,0.014871826,0.408939237,0.353517249,0.192668821
 07/23  15:00:00,4.670673847,0,0,3.0319521,0.550612592,3.582564692,0.550612592,0.068393635,0.014871826,0.414865632,0.373168293,0.196379768
 07/23  16:00:00,4.878477243,0,0,3.06758024,0.57136171,3.638941951,0.57136171,0.072668242,0.015801314,0.463534344,0.441392688,0.225708705
 07/23  17:00:00,5.390160849,0,0,3.277690613,0.610548648,3.888239261,0.610548648,0.08549205,0.018589782,0.554595677,0.536221574,0.286592506
 07/23  18:00:00,5.221516946,0,0,2.991165144,0.571305724,3.562470867,0.571305724,0.136787229,0.029743653,0.510674738,0.582174785,0.349235673
 07/23  19:00:00,4.674830978,0,0,2.442982013,0.496293453,2.939275466,0.496293453,0.260750786,0.056698823,0.430715235,0.600918858,0.36604181
 07/23  20:00:00,4.495399961,0,0,2.106476788,0.447876682,2.554353471,0.447876682,0.470206256,0.102243785,0.392064372,0.621577648,0.334524429
 07/23  21:00:00,4.346613655,0,0,1.819865675,0.404173901,2.224039576,0.404173901,0.679661726,0.14778877,0.375133514,0.607066108,0.292493961
 07/23  22:00:00,3.877771434,0,0,1.725802279,0.375004755,2.100807034,0.375004755,0.568522052,0.123622036,0.306614853,0.525337918,0.232437541
 07/23  23:00:00,3.113249,0,0,1.458309608,0.324036035,1.782345642,0.324036035,0.393263388,0.085512982,0.209218112,0.456508876,0.16597
 07/23  24:00:00,2.308543007,0,0,1.161760781,0.265272743,1.427033524,0.265272743,0.205180949,0.044615468,0.140845143,0.377602375,0.092835549
 07/24  01:00:00,1.887742597,0,0,0.970947284,0.223806934,1.194754218,0.223806934,0.123963453,0.026955193,0.115940257,0.347672323,0.058027152
 07/24  02:00:00,1.699274116,0,0,0.883314658,0.200043533,1.083358191,0.200043533,0.081217443,0.017660291,0.101721667,0.343641339,0.051245185
 07/24  03:00:00,1.507635358,0,0,0.733830775,0.169145255,0.90297603,0.169145255,0.081217443,0.017660291,0.092447905,0.338804159,0.05409953
 07/24  04:00:00,1.413357452,0,0,0.640433985,0.147601139,0.788035124,0.147601139,0.081217443,0.017660291,0.103114799,0.326005787,0.076894008
 07/24  05:00:00,1.490373568,0,0,0.571546797,0.132706125,0.704252922,0.132706125,0.08549205,0.018589782,0.116952615,0.363796257,0.180859943
 07/24  06:00:00,1.934528725,0,0,0.65172727,0.147538023,0.799265293,0.147538023,0.119688826,0.026025699,0.17639968,0.420330799,0.372388426
 07/24  07:00:00,2.430574236,0,0,0.823654495,0.180896844,1.004551339,0.180896844,0.196631694,0.042756502,0.263063509,0.446632966,0.419008225
 07/24  08:00:00,2.614625035,0,0,1.074767446,0.22618012,1.300947566,0.22618012,0.149611109,0.032532112,0.33417339,0.377602375,0.399328482
 07/24  09:00:00,2.795558563,0,0,1.328554817,0.269834132,1.598388949,0.269834132,0.081217443,0.017660291,0.405555154,0.321370156,0.350936569
 07/24  10:00:00,3.143750489,0,0,1.661603268,0.329499263,1.991102531,0.329499263,0.068393635,0.014871826,0.423445981,0.32892825,0.296578265
 07/24  11:00:00,3.405839675,0,0,1.916835037,0.365960471,2.282795508,0.365960471,0.068393635,0.014871826,0.440132551,0.329029024,0.25018713
 07/24  12:00:00,3.703291661,0,0,2.219657708,0.413276176,2.632933884,0.413276176,0.068393635,0.014871826,0.428776248,0.323486422,0.214399644
 07/24  13:00:00,3.957076228,0,0,2.470805795,0.460007516,2.930813311,0.460007516,0.068393635,0.014871826,0.392508875,0.334672401,0.195386179
 07/24  14:00:00,4.304323705,0,0,2.793715743,0.514203211,3.307918953,0.514203211,0.068393635,0.014871826,0.363292737,0.353517249,0.175899305
 07/24  15:00:00,4.649986564,0,0,3.058876817,0.563021255,3.621898072,0.563021255,0.068393635,0.014871826,0.371630164,0.373168293,0.179594573
 07/24  16:00:00,4.944818681,0,0,3.176400408,0.591385148,3.767785556,0.591385148,0.072668242,0.015801314,0.421630105,0.441392688,0.205110777
 07/24  17:00:00,4.984011782,0,0,2.961228153,0.586973482,3.548201634,0.586973482,0.08549205,0.018589782,0.513351759,0.536221574,0.261724983
 07/24  18:00:00,4.848078806,0,0,2.705083005,0.556045751,3.261128756,0.556045751,0.136787229,0.029743653,0.470646037,0.582174785,0.317168346
 07/24  19:00:00,4.443044437,0,0,2.296480633,0.487668108,2.784148741,0.487668108,0.260750786,0.056698823,0.390763022,0.600918858,0.329334207
 07/24  20:00:00,4.394485321,0,0,2.078229996,0.450815746,2.529045742,0.450815746,0.470206256,0.102243785,0.351399773,0.621577648,0.299582116
 07/24  21:00:00,4.350422236,0,0,1.881433662,0.417209526,2.298643188,0.417209526,0.679661726,0.14778877,0.333592181,0.607066108,0.263240262
 07/24  22:00:00,3.804098808,0,0,1.70533334,0.378207355,2.083540695,0.378207355,0.568522052,0.123622036,0.273606106,0.525337918,0.209040001
 07/24  23:00:00,3.099451119,0,0,1.472476323,0.329437433,1.801913757,0.329437433,0.393263388,0.085512982,0.191094126,0.456508876,0.150727991
 07/24  24:00:00,2.409507462,0,0,1.260029528,0.281910729,1.541940257,0.281910729,0.205180949,0.044615468,0.133175846,0.377602375,0.086562568
 07/25  01:00:00,2.039197787,0,0,1.100945916,0.246316301,1.347262218,0.246316301,0.123963453,0.026955193,0.115940257,0.347672323,0.056974343
 07/25  02:00:00,1.790658459,0,0,0.960746314,0.214934788,1.175681101,0.214934788,0.081217443,0.017660291,0.101721667,0.343641339,0.050306618
 07/25  03:00:00,1.648675764,0,0,0.854182365,0.191089656,1.045272021,0.191089656,0.081217443,0.017660291,0.092447905,0.338804159,0.052843944
 07/25  04:00:00,1.565671472,0,0,0.769366655,0.17211083,0.941477485,0.17211083,0.081217443,0.017660291,0.103114799,0.326005787,0.075765667
 07/25  05:00:00,1.676919805,0,0,0.729147209,0.163107938,0.892255147,0.163107938,0.08549205,0.018589782,0.116952615,0.363796257,0.179403955
 07/25  06:00:00,2.123741914,0,0,0.810195301,0.179651172,0.989846473,0.179651172,0.119688826,0.026025699,0.17639968,0.420330799,0.371020436
 07/25  07:00:00,2.483489942,0,0,0.868168325,0.19040968,1.058578006,0.19040968,0.196631694,0.042756502,0.263063509,0.446632966,0.417897264
 07/25  08:00:00,2.502143446,0,0,0.980326155,0.208152004,1.18847816,0.208152004,0.149611109,0.032532112,0.33417339,0.377602375,0.3993163
 07/25  09:00:00,2.668439103,0,0,1.218814598,0.25047934,1.469293938,0.25047934,0.081217443,0.017660291,0.405555154,0.321370156,0.352912122
 07/25  10:00:00,2.851201929,0,0,1.405605816,0.288832008,1.694437824,0.288832008,0.068393635,0.014871826,0.423445981,0.32892825,0.300694413
 07/25  11:00:00,3.162956614,0,0,1.698166425,0.336473061,2.034639486,0.336473061,0.068393635,0.014871826,0.440132551,0.329029024,0.255460091
 07/25  12:00:00,3.206698793,0,0,1.774225646,0.356134315,2.130359961,0.356134315,0.068393635,0.014871826,0.428776248,0.323486422,0.2203807
 07/25  13:00:00,3.540661844,0,0,2.101522561,0.406393384,2.507915946,0.406393384,0.068393635,0.014871826,0.392508875,0.334672401,0.201869161
 07/25  14:00:00,3.652904687,0,0,2.21728108,0.433554535,2.650835615,0.433554535,0.068393635,0.014871826,0.363292737,0.353517249,0.181563625
 07/25  15:00:00,3.745797096,0,0,2.26398317,0.448549644,2.712532814,0.448549644,0.068393635,0.014871826,0.371630164,0.373168293,0.184770363
 07/25  16:00:00,3.673179161,0,0,2.063103437,0.428275965,2.491379403,0.428275965,0.072668242,0.015801314,0.421630105,0.441392688,0.20987741
 07/25  17:00:00,4.082577737,0,0,2.188528344,0.454309723,2.642838067,0.454309723,0.08549205,0.018589782,0.513351759,0.536221574,0.265654506
 07/25  18:00:00,4.088977923,0,0,2.065352801,0.434005259,2.49935806,0.434005259,0.136787229,0.029743653,0.470646037,0.582174785,0.319838159
 07/25  19:00:00,3.865636267,0,0,1.814434905,0.389634423,2.204069328,0.389634423,0.260750786,0.056698823,0.390763022,0.600918858,0.33200545
 07/25  20:00:00,3.85162777,0,0,1.623930531,0.35984335,1.983773881,0.35984335,0.470206256,0.102243785,0.351399773,0.621577648,0.301996426
 07/25  21:00:00,3.921992497,0,0,1.526849097,0.341304619,1.868153715,0.341304619,0.679661726,0.14778877,0.333592181,0.607066108,0.265299997
 07/25  22:00:00,3.305832245,0,0,1.287418776,0.295787943,1.583206719,0.295787943,0.568522052,0.123622036,0.273606106,0.525337918,0.211107415
 07/25  23:00:00,2.664701056,0,0,1.110038084,0.255045027,1.365083111,0.255045027,0.393263388,0.085512982,0.191094126,0.456508876,0.152808573
 07/25  24:00:00,2.008931047,0,0,0.926432173,0.212871729,1.139303902,0.212871729,0.205180949,0.044615468,0.133175846,0.377602375,0.088622507
 07/26  01:00:00,1.665191307,0,0,0.78977776,0.181468248,0.971246008,0.181468248,0.123963453,0.026955193,0.115940257,0.347672323,0.058984072
 07/26  02:00:00,1.444951391,0,0,0.673474978,0.154741998,0.828216975,0.154741998,0.081217443,0.017660291,0.101721667,0.343641339,0.052063676
 07/26  03:00:00,1.326943919,0,0,0.586861073,0.134835131,0.721696204,0.134835131,0.081217443,0.017660291,0.092447905,0.338804159,0.054687917
 07/26  04:00:00,1.201904295,0,0,0.466586837,0.108896264,0.5754831,0.108896264,0.081217443,0.017660291,0.103114799,0.326005787,0.077992875
 07/26  05:00:00,1.340491104,0,0,0.449665517,0.104061397,0.553726914,0.104061397,0.08549205,0.018589782,0.116952615,0.363796257,0.181503486
 07/26  06:00:00,1.702864588,0,0,0.460884619,0.105865314,0.566749932,0.105865314,0.119688826,0.026025699,0.17639968,0.420330799,0.373239651
 07/26  07:00:00,2.149322142,0,0,0.589269146,0.133023442,0.722292587,0.133023442,0.196631694,0.042756502,0.263063509,0.446632966,0.420014883
 07/26  08:00:00,2.230765089,0,0,0.752152555,0.163051845,0.915204399,0.163051845,0.149611109,0.032532112,0.33417339,0.377602375,0.401211704
 07/26  09:00:00,2.347236363,0,0,0.946496769,0.20087863,1.147375399,0.20087863,0.081217443,0.017660291,0.405555154,0.321370156,0.35362792
 07/26  10:00:00,2.927110996,0,0,1.474691052,0.295983855,1.770674907,0.295983855,0.068393635,0.014871826,0.423445981,0.32892825,0.300366397
 07/26  11:00:00,3.189243683,0,0,1.728404474,0.334198622,2.062603096,0.334198622,0.068393635,0.014871826,0.440132551,0.329029024,0.25378355
 07/26  12:00:00,3.201118531,0,0,1.779137612,0.347844545,2.126982157,0.347844545,0.068393635,0.014871826,0.428776248,0.323486422,0.218178242
 07/26  13:00:00,3.384652296,0,0,1.972334735,0.381359956,2.35369469,0.381359956,0.068393635,0.014871826,0.392508875,0.334672401,0.200080868
 07/26  14:00:00,3.622992605,0,0,2.193077073,0.428780307,2.62185738,0.428780307,0.068393635,0.014871826,0.363292737,0.353517249,0.180629778
 07/26  15:00:00,2.853551303,0,0,1.479962416,0.339818525,1.819780942,0.339818525,0.068393635,0.014871826,0.371630164,0.373168293,0.185276442
 07/26  16:00:00,2.989260568,0,0,1.470771033,0.334631222,1.805402256,0.334631222,0.072668242,0.015801314,0.421630105,0.441392688,0.211935964
