Date/Time,Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly),Heating:Electricity [J](Hourly),Heating:Gas [J](Hourly),Cooling:Electricity [J](Hourly),HVACFan:Fans:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),Fans:Electricity [J](Hourly),General:InteriorLights:Electricity [J](Hourly),General:ExteriorLights:Electricity [J](Hourly),Appl:InteriorEquipment:Electricity [J](Hourly),Misc:InteriorEquipment:Electricity [J](Hourly) 
 01/10  02:00:00,0.363595189,0.527216649,0,0.32194871,0,0.006354272,0.006354272,0.006354272,0.0300895,0.005025476,0.036403781,0.27590016
 01/10  03:00:00,0.350107325,0.59504818,0,0.409531677,0,0.008082889,0.008082889,0.008082889,0.021492492,0.003589625,0.034419002,0.272701317
 01/10  04:00:00,0.345347273,0.615797687,0,0.425772202,0,0.008403427,0.008403427,0.008403427,0.021492492,0.003589625,0.033177023,0.268862706
 01/10  05:00:00,0.336221467,0.691346443,0,0.453027474,0,0.008941361,0.008941361,0.008941361,0.021492492,0.003589625,0.033669607,0.258706382
 01/10  06:00:00,0.367730997,0.861246514,0,0.424901593,0,0.008386243,0.008386243,0.008386243,0.021492492,0.003589625,0.035745107,0.28869553
 01/10  07:00:00,0.454331472,1.376462807,0,0.557508016,0,0.011003484,0.011003484,0.011003484,0.04943272,0.008256138,0.042257835,0.333559295
 01/10  08:00:00,0.550535618,1.055185055,0,0.118514017,0,0.0023391,0.0023391,0.0023391,0.101014729,0.016871236,0.051056811,0.354431742
 01/10  09:00:00,0.480997371,0.889926607,0,0,0,0,0,0,0.096716233,0.016153312,0.058654261,0.299651565
 01/10  10:00:00,0.384158785,0.799533214,0,0,0,0,0,0,0.04943272,0.008256138,0.061620214,0.255027713
 01/10  11:00:00,0.376266213,0.695792327,0,0,0,0,0,0,0.040835728,0.006820289,0.057762654,0.261025543
 01/10  12:00:00,0.375707927,0.634167274,0,0,0,0,0,0,0.040835728,0.006820289,0.057124397,0.261105514
 01/10  13:00:00,0.372778316,0.587579261,0,0,0,0,0,0,0.040835728,0.006820289,0.058593194,0.256707105
 01/10  14:00:00,0.379809952,0.530038354,0,0,0,0,0,0,0.040835728,0.006820289,0.056748042,0.265583893
 01/10  15:00:00,0.3944517,0.494984255,0,0,0,0,0,0,0.042984989,0.007179249,0.05392698,0.280538481
 01/10  16:00:00,0.425067096,0.530361979,0,0,0,0,0,0,0.053731243,0.008974063,0.056406952,0.296132838
 01/10  17:00:00,0.531289287,0.65382785,0,0,0,0,0,0,0.090268475,0.015076423,0.065849143,0.350273246
 01/10  18:00:00,0.713877652,0.882201617,0,0,0,0,0,0,0.167641434,0.027999077,0.082889127,0.425526015
 01/10  19:00:00,0.87625968,0.896236616,0,0,0,0,0,0,0.249312916,0.041639651,0.083492295,0.461992818
 01/10  20:00:00,0.869991677,0.785437245,0,0,0,0,0,0,0.264357667,0.044152388,0.074792186,0.476867436
 01/10  21:00:00,0.834283748,0.686794476,0,0,0,0,0,0,0.227820435,0.038050024,0.065329786,0.493261503
 01/10  22:00:00,0.773291173,0.60585922,0,0,0,0,0,0,0.191283177,0.031947663,0.058492662,0.48174567
 01/10  23:00:00,0.645058112,0.493361601,0,0,0,0,0,0,0.143999691,0.02405049,0.05029679,0.41688914
 01/10  24:00:00,0.531055591,0.379300052,0,0,0,0,0,0,0.098865467,0.016512276,0.043586942,0.362268906
 01/11  01:00:00,0.408319219,0.257458535,0,0,0,0,0,0,0.051581982,0.008615098,0.038648574,0.299651565
 01/11  02:00:00,0.357240917,0.204345645,0,0,0,0,0,0,0.0300895,0.005025476,0.036403781,0.27590016
 01/11  03:00:00,0.34410519,0.290962978,0,0.105424486,0,0.002080753,0.002080753,0.002080753,0.021492492,0.003589625,0.034419002,0.272701317
 01/11  04:00:00,0.341484583,0.420138637,0,0.230063232,0,0.004540737,0.004540737,0.004540737,0.021492492,0.003589625,0.033177023,0.268862706
 01/11  05:00:00,0.334853568,0.62214287,0,0.383720781,0,0.007573462,0.007573462,0.007573462,0.021492492,0.003589625,0.033669607,0.258706382
 01/11  06:00:00,0.369028432,0.927323931,0,0.490638076,0,0.009683678,0.009683678,0.009683678,0.021492492,0.003589625,0.035745107,0.28869553
 01/11  07:00:00,0.462280245,1.779982361,0,0.960244529,0,0.018952257,0.018952257,0.018952257,0.04943272,0.008256138,0.042257835,0.333559295
 01/11  08:00:00,0.553514544,1.20700224,0,0.269445782,0,0.005318026,0.005318026,0.005318026,0.101014729,0.016871236,0.051056811,0.354431742
 01/11  09:00:00,0.480997371,0.890230433,0,0,0,0,0,0,0.096716233,0.016153312,0.058654261,0.299651565
 01/11  10:00:00,0.384158785,0.799346939,0,0,0,0,0,0,0.04943272,0.008256138,0.061620214,0.255027713
 01/11  11:00:00,0.376266213,0.695636002,0,0,0,0,0,0,0.040835728,0.006820289,0.057762654,0.261025543
 01/11  12:00:00,0.375707927,0.633756625,0,0,0,0,0,0,0.040835728,0.006820289,0.057124397,0.261105514
 01/11  13:00:00,0.372778316,0.587512989,0,0,0,0,0,0,0.040835728,0.006820289,0.058593194,0.256707105
 01/11  14:00:00,0.379809952,0.529850372,0,0,0,0,0,0,0.040835728,0.006820289,0.056748042,0.265583893
 01/11  15:00:00,0.3944517,0.494890741,0,0,0,0,0,0,0.042984989,0.007179249,0.05392698,0.280538481
 01/11  16:00:00,0.425067096,0.530221661,0,0,0,0,0,0,0.053731243,0.008974063,0.056406952,0.296132838
 01/11  17:00:00,0.531289287,0.653324933,0,0,0,0,0,0,0.090268475,0.015076423,0.065849143,0.350273246
 01/11  18:00:00,0.713877652,0.880935992,0,0,0,0,0,0,0.167641434,0.027999077,0.082889127,0.425526015
 01/11  19:00:00,0.87625968,0.895110774,0,0,0,0,0,0,0.249312916,0.041639651,0.083492295,0.461992818
 01/11  20:00:00,0.869991677,0.784957955,0,0,0,0,0,0,0.264357667,0.044152388,0.074792186,0.476867436
 01/11  21:00:00,0.834283748,0.685849645,0,0,0,0,0,0,0.227820435,0.038050024,0.065329786,0.493261503
 01/11  22:00:00,0.773291173,0.605161475,0,0,0,0,0,0,0.191283177,0.031947663,0.058492662,0.48174567
 01/11  23:00:00,0.645058112,0.491612641,0,0,0,0,0,0,0.143999691,0.02405049,0.05029679,0.41688914
 01/11  24:00:00,0.531055591,0.378147241,0,0,0,0,0,0,0.098865467,0.016512276,0.043586942,0.362268906
 01/12  01:00:00,0.408319219,0.255325655,0,0,0,0,0,0,0.051581982,0.008615098,0.038648574,0.299651565
 01/12  02:00:00,0.357240917,0.202874169,0,0,0,0,0,0,0.0300895,0.005025476,0.036403781,0.27590016
 01/12  03:00:00,0.342024436,0.185213496,0,0,0,0,0,0,0.021492492,0.003589625,0.034419002,0.272701317
 01/12  04:00:00,0.338883486,0.288396907,0,0.098274755,0,0.00193964,0.00193964,0.00193964,0.021492492,0.003589625,0.033177023,0.268862706
 01/12  05:00:00,0.331312629,0.44283382,0,0.204313822,0,0.004032523,0.004032523,0.004032523,0.021492492,0.003589625,0.033669607,0.258706382
 01/12  06:00:00,0.365063797,0.726773469,0,0.289763897,0,0.005719043,0.005719043,0.005719043,0.021492492,0.003589625,0.035745107,0.28869553
 01/12  07:00:00,0.447985329,1.056452503,0,0.235971132,0,0.00465734,0.00465734,0.00465734,0.04943272,0.008256138,0.042257835,0.333559295
 01/12  08:00:00,0.548963773,0.977271317,0,0.038874159,0,0.000767256,0.000767256,0.000767256,0.101014729,0.016871236,0.051056811,0.354431742
 01/12  09:00:00,0.480997371,0.890803107,0,0,0,0,0,0,0.096716233,0.016153312,0.058654261,0.299651565
 01/12  10:00:00,0.384158785,0.799824435,0,0,0,0,0,0,0.04943272,0.008256138,0.061620214,0.255027713
 01/12  11:00:00,0.376266213,0.695811337,0,0,0,0,0,0,0.040835728,0.006820289,0.057762654,0.261025543
 01/12  12:00:00,0.375707927,0.632786325,0,0,0,0,0,0,0.040835728,0.006820289,0.057124397,0.261105514
 01/12  13:00:00,0.372778316,0.586493675,0,0,0,0,0,0,0.040835728,0.006820289,0.058593194,0.256707105
 01/12  14:00:00,0.379809952,0.527750536,0,0,0,0,0,0,0.040835728,0.006820289,0.056748042,0.265583893
 01/12  15:00:00,0.3944517,0.492650354,0,0,0,0,0,0,0.042984989,0.007179249,0.05392698,0.280538481
 01/12  16:00:00,0.425067096,0.528012445,0,0,0,0,0,0,0.053731243,0.008974063,0.056406952,0.296132838
 01/12  17:00:00,0.531289287,0.651607482,0,0,0,0,0,0,0.090268475,0.015076423,0.065849143,0.350273246
 01/12  18:00:00,0.713877652,0.878530658,0,0,0,0,0,0,0.167641434,0.027999077,0.082889127,0.425526015
 01/12  19:00:00,0.87625968,0.892720089,0,0,0,0,0,0,0.249312916,0.041639651,0.083492295,0.461992818
 01/12  20:00:00,0.869991677,0.782827546,0,0,0,0,0,0,0.264357667,0.044152388,0.074792186,0.476867436
 01/12  21:00:00,0.834283748,0.683507798,0,0,0,0,0,0,0.227820435,0.038050024,0.065329786,0.493261503
 01/12  22:00:00,0.773291173,0.601941426,0,0,0,0,0,0,0.191283177,0.031947663,0.058492662,0.48174567
 01/12  23:00:00,0.645058112,0.488579394,0,0,0,0,0,0,0.143999691,0.02405049,0.05029679,0.41688914
 01/12  24:00:00,0.531055591,0.374098136,0,0,0,0,0,0,0.098865467,0.016512276,0.043586942,0.362268906
 01/13  01:00:00,0.408319219,0.251837565,0,0,0,0,0,0,0.051581982,0.008615098,0.038648574,0.299651565
 01/13  02:00:00,0.357240917,0.199857151,0,0,0,0,0,0,0.0300895,0.005025476,0.036403781,0.27590016
 01/13  03:00:00,0.342024436,0.181482468,0,0,0,0,0,0,0.021492492,0.003589625,0.034419002,0.272701317
 01/13  04:00:00,0.336943846,0.187279372,0,0,0,0,0,0,0.021492492,0.003589625,0.033177023,0.268862706
 01/13  05:00:00,0.327280106,0.236520535,0,0,0,0,0,0,0.021492492,0.003589625,0.033669607,0.258706382
 01/13  06:00:00,0.359344754,0.436477276,0,0,0,0,0,0,0.021492492,0.003589625,0.035745107,0.28869553
 01/13  07:00:00,0.450922764,1.205855813,0,0.384800704,0,0.007594776,0.007594776,0.007594776,0.04943272,0.008256138,0.042257835,0.333559295
 01/13  08:00:00,0.548196518,0.937705315,0,0,0,0,0,0,0.101014729,0.016871236,0.051056811,0.354431742
 01/13  09:00:00,0.480997371,0.88875291,0,0,0,0,0,0,0.096716233,0.016153312,0.058654261,0.299651565
 01/13  10:00:00,0.384158785,0.797893888,0,0,0,0,0,0,0.04943272,0.008256138,0.061620214,0.255027713
 01/13  11:00:00,0.376266213,0.693510393,0,0,0,0,0,0,0.040835728,0.006820289,0.057762654,0.261025543
 01/13  12:00:00,0.375707927,0.630401853,0,0,0,0,0,0,0.040835728,0.006820289,0.057124397,0.261105514
 01/13  13:00:00,0.372778316,0.584395235,0,0,0,0,0,0,0.040835728,0.006820289,0.058593194,0.256707105
 01/13  14:00:00,0.379809952,0.525688258,0,0,0,0,0,0,0.040835728,0.006820289,0.056748042,0.265583893
 01/13  15:00:00,0.3944517,0.489969291,0,0,0,0,0,0,0.042984989,0.007179249,0.05392698,0.280538481
 01/13  16:00:00,0.425067096,0.525237832,0,0,0,0,0,0,0.053731243,0.008974063,0.056406952,0.296132838
 01/13  17:00:00,0.531289287,0.648675262,0,0,0,0,0,0,0.090268475,0.015076423,0.065849143,0.350273246
 01/13  18:00:00,0.713877652,0.876183909,0,0,0,0,0,0,0.167641434,0.027999077,0.082889127,0.425526015
 01/13  19:00:00,0.87625968,0.89099196,0,0,0,0,0,0,0.249312916,0.041639651,0.083492295,0.461992818
 01/13  20:00:00,0.869991677,0.781683958,0,0,0,0,0,0,0.264357667,0.044152388,0.074792186,0.476867436
 01/13  21:00:00,0.834283748,0.682535534,0,0,0,0,0,0,0.227820435,0.038050024,0.065329786,0.493261503
 01/13  22:00:00,0.773291173,0.601774274,0,0,0,0,0,0,0.191283177,0.031947663,0.058492662,0.48174567
 01/13  23:00:00,0.645058112,0.488994944,0,0,0,0,0,0,0.143999691,0.02405049,0.05029679,0.41688914
 01/13  24:00:00,0.531055591,0.37422547,0,0,0,0,0,0,0.098865467,0.016512276,0.043586942,0.362268906
 01/14  01:00:00,0.408647658,0.260977783,0,0,0,0,0,0,0.051581982,0.008615098,0.038977013,0.299651565
 01/14  02:00:00,0.357440945,0.202891446,0,0,0,0,0,0,0.0300895,0.005025476,0.036603809,0.27590016
 01/14  03:00:00,0.342143888,0.182192573,0,0,0,0,0,0,0.021492492,0.003589625,0.034538454,0.272701317
 01/14  04:00:00,0.337043779,0.18821979,0,0,0,0,0,0,0.021492492,0.003589625,0.033276956,0.268862706
 01/14  05:00:00,0.327440982,0.242260226,0,0,0,0,0,0,0.021492492,0.003589625,0.033830483,0.258706382
 01/14  06:00:00,0.359644878,0.459231179,0,0,0,0,0,0,0.021492492,0.003589625,0.036045231,0.28869553
 01/14  07:00:00,0.444979716,0.930330779,0,0.05326897,0,0.001051365,0.001051365,0.001051365,0.04943272,0.008256138,0.042858198,0.333559295
 01/14  08:00:00,0.549340891,1.003174082,0,0,0,0,0,0,0.101014729,0.016871236,0.052201185,0.354431742
 01/14  09:00:00,0.482851276,0.953052384,0,0,0,0,0,0,0.096716233,0.016153312,0.060508167,0.299651565
 01/14  10:00:00,0.386304297,0.853219312,0,0,0,0,0,0,0.04943272,0.008256138,0.063765725,0.255027713
 01/14  11:00:00,0.378283314,0.739096277,0,0,0,0,0,0,0.040835728,0.006820289,0.059779755,0.261025543
 01/14  12:00:00,0.377474732,0.667226745,0,0,0,0,0,0,0.040835728,0.006820289,0.058891201,0.261105514
 01/14  13:00:00,0.374344815,0.615598011,0,0,0,0,0,0,0.040835728,0.006820289,0.060159692,0.256707105
 01/14  14:00:00,0.381313514,0.552561703,0,0,0,0,0,0,0.040835728,0.006820289,0.058251604,0.265583893
 01/14  15:00:00,0.395735437,0.515054864,0,0,0,0,0,0,0.042984989,0.007179249,0.055210717,0.280538481
 01/14  16:00:00,0.426270256,0.550388507,0,0,0,0,0,0,0.053731243,0.008974063,0.057610112,0.296132838
 01/14  17:00:00,0.532542552,0.681706829,0,0,0,0,0,0,0.090268475,0.015076423,0.067102408,0.350273246
 01/14  18:00:00,0.715237537,0.919165724,0,0,0,0,0,0,0.167641434,0.027999077,0.084249012,0.425526015
 01/14  19:00:00,0.878050704,0.948098756,0,0,0,0,0,0,0.249312916,0.041639651,0.085283318,0.461992818
 01/14  20:00:00,0.872056998,0.845736292,0,0,0,0,0,0,0.264357667,0.044152388,0.076857507,0.476867436
 01/14  21:00:00,0.836113923,0.743638456,0,0,0,0,0,0,0.227820435,0.038050024,0.067159962,0.493261503
 01/14  22:00:00,0.774816579,0.652015525,0,0,0,0,0,0,0.191283177,0.031947663,0.060018069,0.48174567
 01/14  23:00:00,0.64608513,0.529033778,0,0,0,0,0,0,0.143999691,0.02405049,0.051323808,0.41688914
 01/14  24:00:00,0.531682275,0.399476363,0,0,0,0,0,0,0.098865467,0.016512276,0.044213625,0.362268906
 01/15  01:00:00,0.408647658,0.259559829,0,0,0,0,0,0,0.051581982,0.008615098,0.038977013,0.299651565
 01/15  02:00:00,0.357440945,0.203334293,0,0,0,0,0,0,0.0300895,0.005025476,0.036603809,0.27590016
 01/15  03:00:00,0.342143888,0.184641138,0,0,0,0,0,0,0.021492492,0.003589625,0.034538454,0.272701317
 01/15  04:00:00,0.337043779,0.190746865,0,0,0,0,0,0,0.021492492,0.003589625,0.033276956,0.268862706
 01/15  05:00:00,0.327440982,0.243566219,0,0,0,0,0,0,0.021492492,0.003589625,0.033830483,0.258706382
 01/15  06:00:00,0.359644878,0.46034576,0,0,0,0,0,0,0.021492492,0.003589625,0.036045231,0.28869553
 01/15  07:00:00,0.449848989,1.17865947,0,0.299978001,0,0.005920638,0.005920638,0.005920638,0.04943272,0.008256138,0.042858198,0.333559295
 01/15  08:00:00,0.549340891,1.004624973,0,0,0,0,0,0,0.101014729,0.016871236,0.052201185,0.354431742
 01/15  09:00:00,0.482851276,0.955087349,0,0,0,0,0,0,0.096716233,0.016153312,0.060508167,0.299651565
 01/15  10:00:00,0.386304297,0.855530845,0,0,0,0,0,0,0.04943272,0.008256138,0.063765725,0.255027713
 01/15  11:00:00,0.378283314,0.741675833,0,0,0,0,0,0,0.040835728,0.006820289,0.059779755,0.261025543
 01/15  12:00:00,0.377474732,0.669867346,0,0,0,0,0,0,0.040835728,0.006820289,0.058891201,0.261105514
 01/15  13:00:00,0.374344815,0.618400187,0,0,0,0,0,0,0.040835728,0.006820289,0.060159692,0.256707105
 01/15  14:00:00,0.381313514,0.555156527,0,0,0,0,0,0,0.040835728,0.006820289,0.058251604,0.265583893
 01/15  15:00:00,0.395735437,0.518372541,0,0,0,0,0,0,0.042984989,0.007179249,0.055210717,0.280538481
 01/15  16:00:00,0.426270256,0.554764417,0,0,0,0,0,0,0.053731243,0.008974063,0.057610112,0.296132838
 01/15  17:00:00,0.532542552,0.685450497,0,0,0,0,0,0,0.090268475,0.015076423,0.067102408,0.350273246
 01/15  18:00:00,0.715237537,0.920829518,0,0,0,0,0,0,0.167641434,0.027999077,0.084249012,0.425526015
 01/15  19:00:00,0.878050704,0.949096162,0,0,0,0,0,0,0.249312916,0.041639651,0.085283318,0.461992818
 01/15  20:00:00,0.872056998,0.84657212,0,0,0,0,0,0,0.264357667,0.044152388,0.076857507,0.476867436
 01/15  21:00:00,0.836113923,0.744390786,0,0,0,0,0,0,0.227820435,0.038050024,0.067159962,0.493261503
 01/15  22:00:00,0.774816579,0.652073805,0,0,0,0,0,0,0.191283177,0.031947663,0.060018069,0.48174567
 01/15  23:00:00,0.64608513,0.528999871,0,0,0,0,0,0,0.143999691,0.02405049,0.051323808,0.41688914
 01/15  24:00:00,0.531682275,0.399706701,0,0,0,0,0,0,0.098865467,0.016512276,0.044213625,0.362268906
 01/16  01:00:00,0.408319219,0.251811315,0,0,0,0,0,0,0.051581982,0.008615098,0.038648574,0.299651565
 01/16  02:00:00,0.357240917,0.199915629,0,0,0,0,0,0,0.0300895,0.005025476,0.036403781,0.27590016
 01/16  03:00:00,0.342024436,0.180723888,0,0,0,0,0,0,0.021492492,0.003589625,0.034419002,0.272701317
 01/16  04:00:00,0.336943846,0.185934329,0,0,0,0,0,0,0.021492492,0.003589625,0.033177023,0.268862706
 01/16  05:00:00,0.327280106,0.23563625,0,0,0,0,0,0,0.021492492,0.003589625,0.033669607,0.258706382
 01/16  06:00:00,0.359344754,0.435960325,0,0,0,0,0,0,0.021492492,0.003589625,0.035745107,0.28869553
 01/16  07:00:00,0.443327988,0.820810198,0,0,0,0,0,0,0.04943272,0.008256138,0.042257835,0.333559295
 01/16  08:00:00,0.548196518,0.937202464,0,0,0,0,0,0,0.101014729,0.016871236,0.051056811,0.354431742
 01/16  09:00:00,0.480997371,0.887678842,0,0,0,0,0,0,0.096716233,0.016153312,0.058654261,0.299651565
 01/16  10:00:00,0.384158785,0.7980946,0,0,0,0,0,0,0.04943272,0.008256138,0.061620214,0.255027713
 01/16  11:00:00,0.376266213,0.693317336,0,0,0,0,0,0,0.040835728,0.006820289,0.057762654,0.261025543
 01/16  12:00:00,0.375707927,0.631108937,0,0,0,0,0,0,0.040835728,0.006820289,0.057124397,0.261105514
 01/16  13:00:00,0.372778316,0.583876811,0,0,0,0,0,0,0.040835728,0.006820289,0.058593194,0.256707105
 01/16  14:00:00,0.379809952,0.525916259,0,0,0,0,0,0,0.040835728,0.006820289,0.056748042,0.265583893
 01/16  15:00:00,0.3944517,0.489919274,0,0,0,0,0,0,0.042984989,0.007179249,0.05392698,0.280538481
 01/16  16:00:00,0.425067096,0.524456525,0,0,0,0,0,0,0.053731243,0.008974063,0.056406952,0.296132838
 01/16  17:00:00,0.531289287,0.647847159,0,0,0,0,0,0,0.090268475,0.015076423,0.065849143,0.350273246
 01/16  18:00:00,0.713877652,0.875520249,0,0,0,0,0,0,0.167641434,0.027999077,0.082889127,0.425526015
 01/16  19:00:00,0.87625968,0.889634998,0,0,0,0,0,0,0.249312916,0.041639651,0.083492295,0.461992818
 01/16  20:00:00,0.869991677,0.779966714,0,0,0,0,0,0,0.264357667,0.044152388,0.074792186,0.476867436
 01/16  21:00:00,0.834283748,0.68107245,0,0,0,0,0,0,0.227820435,0.038050024,0.065329786,0.493261503
 01/16  22:00:00,0.773291173,0.59975005,0,0,0,0,0,0,0.191283177,0.031947663,0.058492662,0.48174567
 01/16  23:00:00,0.645058112,0.48643488,0,0,0,0,0,0,0.143999691,0.02405049,0.05029679,0.41688914
 01/16  24:00:00,0.531055591,0.371756092,0,0,0,0,0,0,0.098865467,0.016512276,0.043586942,0.362268906
 01/17  01:00:00,0.408319219,0.249117054,0,0,0,0,0,0,0.051581982,0.008615098,0.038648574,0.299651565
 01/17  02:00:00,0.357240917,0.195591656,0,0,0,0,0,0,0.0300895,0.005025476,0.036403781,0.27590016
 01/17  03:00:00,0.342024436,0.177645576,0,0,0,0,0,0,0.021492492,0.003589625,0.034419002,0.272701317
 01/17  04:00:00,0.336943846,0.182608788,0,0,0,0,0,0,0.021492492,0.003589625,0.033177023,0.268862706
 01/17  05:00:00,0.327280106,0.231902163,0,0,0,0,0,0,0.021492492,0.003589625,0.033669607,0.258706382
 01/17  06:00:00,0.359344754,0.432652378,0,0,0,0,0,0,0.021492492,0.003589625,0.035745107,0.28869553
 01/17  07:00:00,0.443327988,0.819013329,0,0,0,0,0,0,0.04943272,0.008256138,0.042257835,0.333559295
 01/17  08:00:00,0.548196518,0.936523923,0,0,0,0,0,0,0.101014729,0.016871236,0.051056811,0.354431742
 01/17  09:00:00,0.480997371,0.887114125,0,0,0,0,0,0,0.096716233,0.016153312,0.058654261,0.299651565
 01/17  10:00:00,0.384158785,0.796965543,0,0,0,0,0,0,0.04943272,0.008256138,0.061620214,0.255027713
 01/17  11:00:00,0.376266213,0.693404989,0,0,0,0,0,0,0.040835728,0.006820289,0.057762654,0.261025543
 01/17  12:00:00,0.375707927,0.630933806,0,0,0,0,0,0,0.040835728,0.006820289,0.057124397,0.261105514
 01/17  13:00:00,0.372778316,0.583506901,0,0,0,0,0,0,0.040835728,0.006820289,0.058593194,0.256707105
 01/17  14:00:00,0.379809952,0.524498827,0,0,0,0,0,0,0.040835728,0.006820289,0.056748042,0.265583893
 01/17  15:00:00,0.3944517,0.488672334,0,0,0,0,0,0,0.042984989,0.007179249,0.05392698,0.280538481
 01/17  16:00:00,0.425067096,0.523594813,0,0,0,0,0,0,0.053731243,0.008974063,0.056406952,0.296132838
 01/17  17:00:00,0.531289287,0.646961193,0,0,0,0,0,0,0.090268475,0.015076423,0.065849143,0.350273246
 01/17  18:00:00,0.713877652,0.87391983,0,0,0,0,0,0,0.167641434,0.027999077,0.082889127,0.425526015
 01/17  19:00:00,0.87625968,0.888954711,0,0,0,0,0,0,0.249312916,0.041639651,0.083492295,0.461992818
 01/17  20:00:00,0.869991677,0.779981351,0,0,0,0,0,0,0.264357667,0.044152388,0.074792186,0.476867436
 01/17  21:00:00,0.834283748,0.681165208,0,0,0,0,0,0,0.227820435,0.038050024,0.065329786,0.493261503
 01/17  22:00:00,0.773291173,0.599339433,0,0,0,0,0,0,0.191283177,0.031947663,0.058492662,0.48174567
 01/17  23:00:00,0.645058112,0.485431836,0,0,0,0,0,0,0.143999691,0.02405049,0.05029679,0.41688914
 01/17  24:00:00,0.531055591,0.371208915,0,0,0,0,0,0,0.098865467,0.016512276,0.043586942,0.362268906
 01/18  01:00:00,0.408319219,0.247795902,0,0,0,0,0,0,0.051581982,0.008615098,0.038648574,0.299651565
 01/18  02:00:00,0.357240917,0.195954932,0,0,0,0,0,0,0.0300895,0.005025476,0.036403781,0.27590016
 01/18  03:00:00,0.342024436,0.178652293,0,0,0,0,0,0,0.021492492,0.003589625,0.034419002,0.272701317
 01/18  04:00:00,0.336943846,0.183761948,0,0,0,0,0,0,0.021492492,0.003589625,0.033177023,0.268862706
 01/18  05:00:00,0.327280106,0.233578809,0,0,0,0,0,0,0.021492492,0.003589625,0.033669607,0.258706382
 01/18  06:00:00,0.359344754,0.434776141,0,0,0,0,0,0,0.021492492,0.003589625,0.035745107,0.28869553
 01/18  07:00:00,0.443327988,0.82056449,0,0,0,0,0,0,0.04943272,0.008256138,0.042257835,0.333559295
 01/18  08:00:00,0.548196518,0.93668421,0,0,0,0,0,0,0.101014729,0.016871236,0.051056811,0.354431742
